timestamp_ms,ax,ay,az,gx,gy,gz,label
1123193,0.2012,0.8905,-0.2382,-10.8643,0.6104,-9.4604,fall_forwards
1123203,0.2026,0.8973,-0.2374,-10.9253,-0.3052,-10.2539,fall_forwards
1123213,0.2067,0.9027,-0.2371,-10.8643,-1.7090,-11.9019,fall_forwards
1123233,0.2046,0.9178,-0.2103,-10.7422,-4.3335,-12.9395,fall_forwards
1123243,0.2003,0.9060,-0.2213,-11.1694,-5.9814,-12.8784,fall_forwards
1123253,0.1920,0.9082,-0.2155,-11.9629,-7.6904,-12.5732,fall_forwards
1123263,0.1813,0.9255,-0.1843,-12.3291,-9.4604,-12.5122,fall_forwards
1123273,0.1530,0.9514,-0.1484,-10.6201,-12.2070,-12.7563,fall_forwards
1123283,0.1096,0.9429,-0.1543,-10.0098,-13.0615,-13.3057,fall_forwards
1123293,0.0887,0.9243,-0.1675,-10.6201,-12.4512,-13.7939,fall_forwards
1123303,0.0736,0.9199,-0.1691,-12.4512,-10.8643,-14.2212,fall_forwards
1123313,0.0645,0.9344,-0.1616,-15.3198,-8.4229,-15.2588,fall_forwards
1123323,0.0631,0.9490,-0.1720,-18.6157,-5.7373,-16.1133,fall_forwards
1123333,0.0712,0.9440,-0.1962,-25.7568,-1.4038,-16.5405,fall_forwards
1123343,0.0879,0.9391,-0.2157,-30.0903,0.0610,-16.3574,fall_forwards
1123353,0.1072,0.9313,-0.2335,-34.9121,1.1597,-16.0522,fall_forwards
1123363,0.1207,0.9218,-0.2455,-38.6963,1.4648,-16.1743,fall_forwards
1123373,0.1366,0.9119,-0.2473,-41.5039,0.7324,-16.9067,fall_forwards
1123383,0.1586,0.8988,-0.2532,-42.9688,-1.2817,-20.5688,fall_forwards
1123403,0.1693,0.8293,-0.2592,-42.3584,-9.5215,-25.2686,fall_forwards
1123413,0.1718,0.8098,-0.2546,-41.8701,-12.5122,-26.6724,fall_forwards
1123423,0.1608,0.8030,-0.2698,-41.6870,-16.0522,-26.4893,fall_forwards
1123433,0.1631,0.7753,-0.2915,-42.1143,-19.4702,-24.5972,fall_forwards
1123443,0.1619,0.7682,-0.3182,-45.3491,-25.8179,-24.5972,fall_forwards
1123453,0.1653,0.7993,-0.3690,-43.3350,-29.1138,-20.1416,fall_forwards
1123463,0.1549,0.7788,-0.3947,-43.4570,-32.0435,-19.5923,fall_forwards
1123473,0.1500,0.7819,-0.4099,-46.3257,-34.2407,-21.7896,fall_forwards
1123483,0.1506,0.7795,-0.4314,-48.3398,-35.0952,-25.0244,fall_forwards
1123493,0.1490,0.7844,-0.4581,-49.0112,-36.3159,-27.5879,fall_forwards
1123503,0.1414,0.7466,-0.4926,-47.2412,-40.7104,-39.5508,fall_forwards
1123513,0.1586,0.7175,-0.5115,-45.8374,-45.7153,-44.5557,fall_forwards
1123523,0.1895,0.6860,-0.5144,-45.9595,-50.5371,-49.6216,fall_forwards
1123533,0.2015,0.6746,-0.4796,-48.8281,-55.7251,-57.0679,fall_forwards
1123543,0.2030,0.6764,-0.4788,-53.8940,-59.9976,-63.7817,fall_forwards
1123553,0.1968,0.6648,-0.4895,-56.4575,-63.9038,-68.4204,fall_forwards
1123573,0.1635,0.5840,-0.5448,-62.8052,-78.6743,-87.8906,fall_forwards
1123583,0.1573,0.5409,-0.5405,-65.2466,-79.6509,-96.4355,fall_forwards
1123593,0.1606,0.5103,-0.5160,-69.6411,-78.1860,-104.1260,fall_forwards
1123603,0.1816,0.5409,-0.4985,-76.5381,-75.9277,-111.1450,fall_forwards
1123613,0.2056,0.5054,-0.4694,-83.3740,-66.5283,-125.5493,fall_forwards
1123623,0.2328,0.4740,-0.2993,-84.6558,-65.3687,-130.5542,fall_forwards
1123633,0.2600,0.3955,-0.2739,-82.8247,-64.3311,-133.6060,fall_forwards
1123643,0.2979,0.2986,-0.2592,-79.6509,-63.5986,-135.0708,fall_forwards
1123653,0.3450,0.2368,-0.2499,-78.6743,-64.5752,-134.7656,fall_forwards
1123663,0.3761,0.2363,-0.1678,-79.5288,-62.2559,-131.4087,fall_forwards
1123673,0.3667,0.2137,0.0658,-74.5239,-52.9785,-127.0142,fall_forwards
1123683,0.2518,0.0925,0.2214,-74.5850,-52.8564,-125.0000,fall_forwards
1123693,0.1415,-0.0073,0.3602,-73.9746,-51.2695,-118.7744,fall_forwards
1123703,0.0038,-0.1497,0.4371,-74.4019,-49.9268,-114.0137,fall_forwards
1123713,-0.0985,-0.3401,0.4764,-76.2939,-48.8281,-108.5205,fall_forwards
1123723,-0.1871,-0.5295,0.5024,-82.3975,-46.4478,-106.3843,fall_forwards
1123733,-0.3027,-0.5664,0.2892,-110.5347,-28.3203,-118.8965,fall_forwards
1123743,-0.1744,-0.4513,0.1173,-120.3003,-11.9019,-125.1831,fall_forwards
1123753,0.0703,-0.4200,0.0085,-119.0186,9.2773,-132.2021,fall_forwards
1123763,0.3889,-0.2006,-0.1071,-110.7788,27.5269,-113.0371,fall_forwards
1123773,0.7272,-0.3868,-0.3796,-108.1543,61.0962,-118.8965,fall_forwards
1123783,1.1809,-0.0137,-0.6163,-145.9961,140.1978,-115.9058,fall_forwards
1123803,2.1099,0.0865,-1.0336,-134.1553,317.3218,-225.6470,fall_forwards
1123813,2.5354,0.0743,-2.1010,-90.0879,188.7207,-195.1294,fall_forwards
1123823,2.4524,-0.6284,-2.3037,-88.8062,131.8970,-216.1255,fall_forwards
1123833,3.3079,-0.9857,-2.0981,-95.9473,33.8135,-242.6147,fall_forwards
1123843,3.3007,-2.3765,-2.6830,-172.1802,158.0200,-287.2925,fall_forwards
1123853,1.7699,-1.2596,-3.6055,-150.0244,159.7290,-215.3320,fall_forwards
1123863,1.1013,-0.1978,-1.8735,-47.3022,60.7300,-156.0669,fall_forwards
1123873,0.9694,-0.4003,-1.3677,27.0386,16.6626,-144.6533,fall_forwards
1123883,0.9375,-0.3430,-1.0044,25.8179,-26.1230,-115.1123,fall_forwards
1123893,0.9268,-0.4396,-0.9458,11.2305,-43.8232,-90.6982,fall_forwards
1123903,0.8507,-0.2987,-0.6488,13.4277,-45.1050,-45.4712,fall_forwards
1123913,0.7626,-0.2457,-0.5562,13.4888,-33.4473,-34.6680,fall_forwards
1123923,0.7057,-0.2863,-0.5293,8.1177,-23.2544,-29.4800,fall_forwards
1123933,0.6896,-0.3461,-0.5038,0.1831,-15.3809,-26.3672,fall_forwards
1123943,0.6915,-0.3629,-0.5054,-3.9673,-6.7749,-24.4751,fall_forwards
1123953,0.6533,-0.2769,-0.5317,-5.2490,0.7324,-24.1089,fall_forwards
1123973,0.4922,-0.2837,-0.4580,6.7139,12.2070,-27.4048,fall_forwards
1123983,0.4337,-0.3369,-0.4041,9.2773,13.2446,-28.7476,fall_forwards
1123993,0.3414,-0.4064,-0.3657,11.1084,17.8223,-27.8320,fall_forwards
1124003,0.2761,-0.4810,-0.3379,14.9536,25.5737,-26.3672,fall_forwards
1124013,0.2896,-0.4729,-0.3444,9.5825,46.3257,-19.7754,fall_forwards
1124023,0.4030,-0.3469,-0.5374,4.8218,56.5186,-17.5171,fall_forwards
1124033,0.4545,-0.3176,-0.6812,2.6855,63.8428,-16.4795,fall_forwards
1124043,0.5015,-0.3303,-0.8137,5.0659,68.6035,-16.2964,fall_forwards
1124053,0.5345,-0.3616,-0.9177,8.9722,71.2280,-16.9067,fall_forwards
1124063,0.5631,-0.3861,-1.0094,8.6060,71.2280,-16.9678,fall_forwards
1124073,0.5916,-0.4006,-1.0962,3.4180,64.3921,-14.9536,fall_forwards
1124083,0.6260,-0.3925,-1.0929,0.3662,58.5938,-13.1226,fall_forwards
1124093,0.6187,-0.3876,-1.0765,-1.2207,52.5513,-10.9863,fall_forwards
1124103,0.6018,-0.3665,-1.0486,-1.4648,46.3257,-8.6060,fall_forwards
1124113,0.5875,-0.3687,-1.0277,0.4272,40.4053,-6.2866,fall_forwards
1124123,0.5813,-0.3710,-1.0120,4.0894,34.9121,-3.6621,fall_forwards
1124143,0.5483,-0.3143,-0.9034,10.6812,25.9399,3.1738,fall_forwards
1124153,0.5455,-0.3158,-0.8958,10.8032,24.9023,4.5166,fall_forwards
1124163,0.5377,-0.3036,-0.8966,11.1694,24.2920,5.9204,fall_forwards
1124173,0.5293,-0.2944,-0.8994,10.9863,23.2544,6.8970,fall_forwards
1124183,0.5251,-0.2888,-0.8995,11.2915,19.7754,8.6060,fall_forwards
1124193,0.5189,-0.2982,-0.8981,12.2681,17.8833,10.1318,fall_forwards
1124203,0.5114,-0.2913,-0.8805,13.2446,15.8691,12.2681,fall_forwards
1124213,0.5028,-0.2838,-0.8727,14.6484,13.9160,14.9536,fall_forwards
1124223,0.4995,-0.2889,-0.8793,16.3574,12.2681,17.2119,fall_forwards
1124233,0.4885,-0.2794,-0.8823,18.0664,10.4980,19.5313,fall_forwards
1124243,0.4850,-0.2695,-0.8840,20.6909,7.2632,23.0713,fall_forwards
1124253,0.4900,-0.2426,-0.8881,20.5078,5.1880,24.2920,fall_forwards
1124263,0.4929,-0.2463,-0.8945,19.8364,3.6011,24.5972,fall_forwards
1124273,0.4928,-0.2258,-0.8878,18.0054,2.3804,25.2686,fall_forwards
1124283,0.4951,-0.2125,-0.8798,15.7471,1.1597,25.0244,fall_forwards
1124293,0.4990,-0.2130,-0.8849,13.5498,0.3662,24.2920,fall_forwards
1124303,0.4939,-0.2086,-0.9061,8.1787,-1.1597,22.9492,fall_forwards
1124313,0.4974,-0.1843,-0.9111,6.4697,-2.4414,22.2778,fall_forwards
1124323,0.4967,-0.1940,-0.9221,6.8359,-4.3945,20.6909,fall_forwards
1124333,0.5016,-0.1747,-0.9014,6.8970,-7.0190,19.7144,fall_forwards
1124343,0.5013,-0.1677,-0.8784,7.6294,-9.2163,18.3716,fall_forwards
1124353,0.4984,-0.1665,-0.8572,7.9346,-11.8408,15.5029,fall_forwards
1124373,0.5068,-0.1832,-0.8384,8.2397,-9.7046,14.5874,fall_forwards
1124383,0.5112,-0.1831,-0.8375,9.5215,-7.9346,14.6484,fall_forwards
1124393,0.5105,-0.1820,-0.8521,11.6577,-6.2866,14.7095,fall_forwards
1124403,0.5126,-0.1787,-0.8707,13.6719,-4.3945,14.2212,fall_forwards
1124413,0.5173,-0.1691,-0.8839,15.2588,-1.2207,13.1226,fall_forwards
1124423,0.5254,-0.1578,-0.8875,15.5640,-0.4272,12.6953,fall_forwards
1124433,0.5227,-0.1420,-0.8754,16.3574,-0.6714,12.6343,fall_forwards
1124443,0.5288,-0.1333,-0.8617,17.0288,-1.2207,12.4512,fall_forwards
1124453,0.5272,-0.1334,-0.8546,17.5171,-1.5259,12.0850,fall_forwards
1124463,0.5229,-0.1270,-0.8511,17.8223,-1.4648,12.0850,fall_forwards
1124473,0.5176,-0.1249,-0.8452,15.3198,-0.0610,11.4136,fall_forwards
1124483,0.5151,-0.1072,-0.8395,13.3667,0.1221,10.9253,fall_forwards
1124493,0.5179,-0.1017,-0.8440,11.5967,0.9766,10.0708,fall_forwards
1124503,0.5239,-0.0819,-0.8483,9.7656,1.6479,9.1553,fall_forwards
1124513,0.5247,-0.0776,-0.8542,7.6294,2.2583,7.3242,fall_forwards
1124523,0.5284,-0.0814,-0.8654,5.7983,2.8687,3.7231,fall_forwards
1124543,0.5380,-0.0961,-0.8909,2.0142,2.8076,1.2817,fall_forwards
1124553,0.5416,-0.1027,-0.8998,0.9155,2.1362,0.4272,fall_forwards
1124563,0.5387,-0.1074,-0.9001,0.0000,0.9766,-0.1831,fall_forwards
1124573,0.5339,-0.1184,-0.8955,-0.9155,-0.4883,-0.7324,fall_forwards
1124583,0.5293,-0.1265,-0.8964,-2.5024,-3.8452,-1.2817,fall_forwards
1124593,0.5198,-0.1246,-0.9147,-2.3804,-5.6152,-1.2207,fall_forwards
1124603,0.5240,-0.1294,-0.9216,-1.4648,-7.3242,-1.0986,fall_forwards
1124613,0.5293,-0.1349,-0.9182,-0.5493,-8.6060,-0.9155,fall_forwards
1124623,0.5371,-0.1447,-0.9197,-0.4272,-9.2163,-0.6104,fall_forwards
1124633,0.5433,-0.1499,-0.9227,-0.9155,-10.0098,-0.4272,fall_forwards
1124643,0.5476,-0.1528,-0.9109,-2.0752,-13.4277,0.5493,fall_forwards
1124653,0.5494,-0.1611,-0.9010,-1.0376,-15.5640,1.5869,fall_forwards
1124663,0.5465,-0.1610,-0.8820,0.7935,-17.4561,2.9297,fall_forwards
1124673,0.5399,-0.1512,-0.8612,2.0142,-18.6768,4.3335,fall_forwards
1124683,0.5377,-0.1450,-0.8441,3.1738,-18.7988,5.4321,fall_forwards
1124693,0.5370,-0.1395,-0.8398,4.2725,-18.1274,6.1035,fall_forwards
1124713,0.5392,-0.1392,-0.8176,7.9346,-14.8926,8.9111,fall_forwards
1124723,0.5503,-0.1418,-0.8192,8.9722,-13.9160,10.2539,fall_forwards
1124733,0.5519,-0.1451,-0.8115,10.1318,-13.0005,11.5356,fall_forwards
1124743,0.5500,-0.1393,-0.8055,10.5591,-11.7798,12.6953,fall_forwards
1124753,0.5447,-0.1218,-0.8031,10.6201,-7.8735,15.0146,fall_forwards
1124773,0.5443,-0.1041,-0.8252,10.9253,-5.6152,15.6860,fall_forwards
1124783,0.5491,-0.1066,-0.8323,10.4980,-4.6387,15.5640,fall_forwards
1124793,0.5564,-0.1068,-0.8373,10.3149,-4.0283,15.5640,fall_forwards
1124803,0.5637,-0.1096,-0.8406,10.4370,-3.0518,15.5029,fall_forwards
1124813,0.5657,-0.1057,-0.8363,8.5449,-2.0752,16.3574,fall_forwards
1124823,0.5620,-0.0925,-0.8438,7.6294,-2.3804,16.7236,fall_forwards
1124833,0.5634,-0.0896,-0.8466,7.4463,-2.6855,16.7847,fall_forwards
1124843,0.5637,-0.0908,-0.8517,7.3242,-2.7466,16.6626,fall_forwards
1124853,0.5715,-0.0929,-0.8524,6.8970,-2.6855,16.9067,fall_forwards
1124863,0.5756,-0.1057,-0.8549,6.8359,-2.8076,17.3340,fall_forwards
1124873,0.5823,-0.1104,-0.8422,6.2866,-3.6621,19.5313,fall_forwards
1124883,0.5865,-0.1045,-0.8307,6.5918,-3.6621,21.2402,fall_forwards
1124893,0.5834,-0.1058,-0.8241,6.9580,-2.8687,22.9492,fall_forwards
1124903,0.5786,-0.0958,-0.8157,6.5308,-1.6479,24.7803,fall_forwards
1124913,0.5726,-0.0771,-0.8167,5.9204,-0.1221,26.3062,fall_forwards
1124923,0.5664,-0.0684,-0.8207,6.0425,2.9907,27.8931,fall_forwards
1124943,0.5612,-0.0380,-0.8123,6.2256,5.4321,28.0762,fall_forwards
1124953,0.5524,-0.0153,-0.7998,4.9438,6.8970,27.7100,fall_forwards
1124963,0.5468,-0.0006,-0.8005,5.0659,8.1787,26.7334,fall_forwards
