timestamp_ms,ax,ay,az,gx,gy,gz,label
2588876,-0.8574,-0.4421,0.2850,0.9766,-0.7324,-0.6714,idle
2588886,-0.8577,-0.4406,0.2860,1.0376,-0.4883,-0.7935,idle
2588896,-0.8557,-0.4375,0.2870,0.9155,0.0000,-0.8545,idle
2588906,-0.8524,-0.4351,0.2867,1.0986,0.3662,-0.9155,idle
2588916,-0.8506,-0.4330,0.2872,1.2207,0.3662,-0.9766,idle
2588926,-0.8486,-0.4325,0.2876,1.5869,0.0610,-1.0376,idle
2588936,-0.8483,-0.4316,0.2889,1.7090,0.3052,-1.0376,idle
2588946,-0.8477,-0.4305,0.2897,2.0752,0.3662,-1.0986,idle
2588956,-0.8463,-0.4301,0.2904,2.5024,0.6104,-1.1597,idle
2588966,-0.8477,-0.4320,0.2915,2.8076,0.7324,-1.2817,idle
2588976,-0.8505,-0.4340,0.2921,3.3569,0.6714,-1.6479,idle
2588996,-0.8450,-0.4294,0.2916,4.1504,1.2817,-2.1362,idle
2589006,-0.8423,-0.4268,0.2936,4.3945,1.0986,-2.4414,idle
2589016,-0.8418,-0.4236,0.2935,4.9438,0.8545,-2.5635,idle
2589026,-0.8434,-0.4246,0.2938,5.4321,0.6104,-2.5635,idle
2589036,-0.8431,-0.4243,0.2946,6.2256,0.9155,-2.5024,idle
2589046,-0.8418,-0.4271,0.2937,6.7749,0.7935,-2.5635,idle
2589056,-0.8441,-0.4301,0.2927,6.9580,0.7935,-2.1973,idle
2589066,-0.8431,-0.4323,0.2910,7.0190,0.5493,-2.0752,idle
2589076,-0.8446,-0.4344,0.2906,7.0801,0.6714,-1.8921,idle
2589086,-0.8461,-0.4363,0.2902,6.8970,0.6104,-1.8311,idle
2589096,-0.8473,-0.4362,0.2888,6.2256,0.4883,-1.5869,idle
2589106,-0.8492,-0.4351,0.2889,5.7373,0.4883,-1.6479,idle
2589116,-0.8494,-0.4338,0.2891,5.7983,0.4272,-1.5869,idle
2589126,-0.8514,-0.4333,0.2874,5.6763,0.3052,-1.5869,idle
2589136,-0.8506,-0.4309,0.2863,5.4932,0.1221,-1.6479,idle
2589146,-0.8503,-0.4298,0.2877,5.4932,0.0610,-1.4648,idle
2589166,-0.8439,-0.4303,0.2904,5.7373,-0.5493,-1.4648,idle
2589176,-0.8428,-0.4324,0.2926,5.9204,-0.7935,-1.2817,idle
2589186,-0.8401,-0.4354,0.2928,5.7983,-0.9766,-1.2207,idle
2589196,-0.8365,-0.4364,0.2926,5.5542,-1.0376,-1.0986,idle
2589206,-0.8358,-0.4369,0.2916,4.7607,-1.5259,-0.7935,idle
2589216,-0.8328,-0.4349,0.2874,4.2114,-1.7090,-0.5493,idle
2589226,-0.8326,-0.4336,0.2869,3.7231,-1.9531,-0.5493,idle
2589236,-0.8373,-0.4346,0.2859,3.3569,-2.0752,-0.3052,idle
2589246,-0.8412,-0.4368,0.2855,3.3569,-2.2583,-0.2441,idle
2589256,-0.8464,-0.4419,0.2860,3.6011,-2.3193,-0.4272,idle
2589266,-0.8488,-0.4480,0.2861,3.2959,-2.6245,-0.3052,idle
2589276,-0.8409,-0.4490,0.2865,2.9297,-2.9907,-0.0610,idle
2589286,-0.8356,-0.4480,0.2870,2.5635,-3.3569,0.1221,idle
2589296,-0.8298,-0.4458,0.2859,2.1973,-3.7842,0.4272,idle
2589306,-0.8284,-0.4426,0.2848,1.8921,-3.9673,0.6714,idle
2589316,-0.8293,-0.4418,0.2830,1.0376,-4.5166,0.7935,idle
2589326,-0.8411,-0.4452,0.2823,0.1221,-5.2490,1.0376,idle
2589336,-0.8468,-0.4479,0.2834,-0.1221,-5.4932,1.2207,idle
2589346,-0.8485,-0.4493,0.2853,-0.6714,-5.8594,1.0986,idle
2589356,-0.8439,-0.4503,0.2821,-1.5869,-6.1646,1.3428,idle
2589366,-0.8385,-0.4520,0.2787,-1.9531,-6.7139,1.4038,idle
2589376,-0.8406,-0.4510,0.2802,-1.8921,-7.9956,2.0752,idle
2589396,-0.8326,-0.4565,0.2716,-3.1128,-8.9722,2.8687,idle
2589406,-0.8323,-0.4551,0.2701,-3.6011,-9.5215,3.1738,idle
2589416,-0.8348,-0.4521,0.2690,-4.2114,-10.1318,3.2349,idle
2589426,-0.8414,-0.4503,0.2711,-5.3711,-10.7422,3.3569,idle
2589436,-0.8468,-0.4485,0.2665,-6.9580,-11.4746,3.2349,idle
2589446,-0.8446,-0.4498,0.2567,-6.9580,-12.0239,3.3569,idle
2589456,-0.8430,-0.4503,0.2548,-6.7139,-12.5732,3.5400,idle
2589466,-0.8444,-0.4517,0.2529,-6.6528,-12.8784,3.6011,idle
2589476,-0.8448,-0.4553,0.2507,-6.8970,-12.6343,3.9062,idle
2589486,-0.8439,-0.4573,0.2480,-7.0801,-13.1836,4.2114,idle
2589496,-0.8419,-0.4624,0.2456,-7.8735,-14.1602,4.5166,idle
2589506,-0.8407,-0.4668,0.2438,-8.4229,-14.6484,4.6387,idle
2589516,-0.8373,-0.4695,0.2385,-9.1553,-15.0146,4.5776,idle
2589526,-0.8380,-0.4741,0.2324,-9.7046,-15.5640,4.8218,idle
2589536,-0.8373,-0.4784,0.2286,-10.0708,-16.2964,5.0659,idle
2589546,-0.8378,-0.4816,0.2245,-10.4370,-17.1509,5.4932,idle
2589566,-0.8347,-0.4893,0.2175,-12.0239,-19.6533,5.9814,idle
