timestamp_ms,ax,ay,az,gx,gy,gz,label
424554,-0.1560,0.8035,0.5348,1.0376,0.0610,-0.7935,idle
424564,-0.1572,0.8005,0.5342,1.0376,-0.1831,-0.9766,idle
424574,-0.1582,0.8005,0.5353,1.2817,0.0000,-0.7324,idle
424584,-0.1576,0.7996,0.5358,1.4038,0.0000,-0.6714,idle
424594,-0.1595,0.7990,0.5339,1.5259,0.1221,-0.5493,idle
424614,-0.1562,0.7985,0.5366,1.4648,0.4272,-0.9155,idle
424624,-0.1537,0.7991,0.5366,1.3428,0.3052,-0.7935,idle
424634,-0.1503,0.8004,0.5358,1.2207,0.6714,-0.7324,idle
424644,-0.1495,0.7976,0.5345,1.3428,0.6714,-0.7324,idle
424654,-0.1470,0.7969,0.5356,1.0376,0.6104,-0.6714,idle
424664,-0.1469,0.7965,0.5380,0.7324,0.7324,-0.6714,idle
424674,-0.1483,0.7963,0.5387,0.6104,0.8545,-0.7324,idle
424684,-0.1497,0.7957,0.5408,0.1831,0.6104,-0.6104,idle
424694,-0.1505,0.7975,0.5387,0.0000,0.2441,-0.5493,idle
424704,-0.1522,0.7980,0.5378,-0.2441,-0.1221,-0.4883,idle
424714,-0.1520,0.7972,0.5328,-0.4272,-0.4883,-0.6714,idle
424724,-0.1527,0.7974,0.5312,-0.3662,-0.2441,-0.7324,idle
424734,-0.1526,0.7958,0.5333,-0.3052,-0.3052,-0.7324,idle
424744,-0.1522,0.7970,0.5341,-0.3052,-0.3662,-0.6714,idle
424754,-0.1512,0.7964,0.5347,-0.3052,-0.3662,-0.7324,idle
424764,-0.1499,0.7958,0.5364,-0.1831,-0.1831,-0.9155,idle
424774,-0.1520,0.7996,0.5396,-0.6714,0.0000,-0.9155,idle
424784,-0.1527,0.8013,0.5394,-0.7324,0.0000,-0.7935,idle
424794,-0.1537,0.8022,0.5367,-1.0376,0.0000,-0.7324,idle
424804,-0.1565,0.8047,0.5327,-0.7324,0.0610,-0.6104,idle
424814,-0.1565,0.8070,0.5327,-0.7324,0.1221,-0.5493,idle
424824,-0.1582,0.8065,0.5322,15.1367,0.6104,-0.3052,idle
424844,-0.1561,0.8005,0.5352,0.7324,0.8545,-0.1831,idle
424854,-0.1565,0.7979,0.5353,0.7324,0.8545,-0.2441,idle
424864,-0.1571,0.7959,0.5355,0.6104,0.7935,-0.2441,idle
424874,-0.1581,0.7975,0.5370,0.5493,0.9766,-0.1831,idle
424884,-0.1572,0.7991,0.5359,0.6104,0.6714,-0.2441,idle
424894,-0.1556,0.7970,0.5333,0.7935,0.6104,-0.1831,idle
424904,-0.1549,0.7968,0.5341,0.9155,0.6714,-0.3052,idle
424914,-0.1558,0.7983,0.5376,0.9155,0.4883,-0.3052,idle
424924,-0.1569,0.7988,0.5369,1.0376,0.4272,-0.3052,idle
424934,-0.1587,0.7996,0.5363,0.9155,0.3662,-0.4272,idle
424944,-0.1265,0.8024,0.5327,-0.1221,0.2441,-0.4883,idle
424954,-0.1541,0.8030,0.5327,-0.3052,0.0610,-0.4883,idle
424964,-0.1545,0.8021,0.5315,-0.1831,0.0610,-0.3662,idle
424974,-0.1527,0.8016,0.5325,0.0000,0.1221,-0.3052,idle
424984,-0.1543,0.8007,0.5334,0.4272,0.0000,-0.3662,idle
424994,-0.1577,0.7977,0.5355,0.4272,0.3052,-0.2441,idle
425014,-0.1604,0.8021,0.5371,0.9766,0.3052,-0.4883,idle
425024,-0.1600,0.8053,0.5392,0.8545,0.4272,-0.4883,idle
425034,-0.1577,0.8073,0.5363,0.9766,0.3662,-0.6104,idle
425044,-0.1555,0.8053,0.5321,0.9766,0.3052,-0.6104,idle
425054,-0.1542,0.8048,0.5310,0.7935,0.5493,-0.7324,idle
425064,-0.1553,0.7971,0.5305,0.7935,0.7324,-0.7324,idle
425074,-0.1550,0.7953,0.5327,0.8545,0.9766,-0.7324,idle
425084,-0.1544,0.7950,0.5367,0.7324,0.8545,-0.7935,idle
425094,-0.1539,0.7938,0.5392,0.6104,0.7935,-0.9155,idle
425104,-0.1545,0.7947,0.5415,0.3052,0.7324,-0.9155,idle
425114,-0.1538,0.7937,0.5432,-0.3662,0.2441,-0.9155,idle
425124,-0.1536,0.7911,0.5444,-0.7324,0.3662,-0.9155,idle
425134,-0.1532,0.7922,0.5426,-1.0376,0.4272,-0.9766,idle
425144,-0.1528,0.7944,0.5415,-1.5259,0.4883,-1.0986,idle
425154,-0.1547,0.7960,0.5394,-1.8311,0.4272,-1.0986,idle
425164,-0.1538,0.7961,0.5371,-1.7090,0.4883,-0.9766,idle
425184,-0.1550,0.8033,0.5331,-1.0986,0.4272,-0.5493,idle
425194,-0.1562,0.8009,0.5347,-0.7935,0.4272,-0.4272,idle
425204,-0.1549,0.8032,0.5349,-0.7324,0.0000,-0.6714,idle
425214,-0.1499,0.8047,0.5344,-0.6104,0.0610,-0.5493,idle
425224,-0.1506,0.8038,0.5369,-0.4883,0.1221,-0.3052,idle
425234,-0.1490,0.8041,0.5388,-0.6104,0.2441,-0.3052,idle
425244,-0.1512,0.8051,0.5409,-0.7935,0.3052,-0.4272,idle
425254,-0.1499,0.8092,0.5402,-0.9155,0.1831,-0.7324,idle
425264,-0.1482,0.8127,0.5358,-0.7324,-0.3662,-0.7935,idle
425274,-0.1473,0.8142,0.5287,-0.4883,-0.7935,-0.7324,idle
425284,-0.1484,0.8096,0.5231,0.1831,-1.1597,-0.3662,idle
425304,-0.1410,0.8153,0.5293,-0.5493,-0.9766,0.4272,idle
425314,-0.1379,0.8143,0.5306,-0.7935,-0.5493,1.0376,idle
425324,-0.1439,0.8130,0.5344,-0.9766,0.0000,1.5259,idle
425334,-0.1473,0.8074,0.5364,-1.1597,-0.0610,1.8921,idle
425344,-0.1598,0.7855,0.5354,-0.1221,0.3052,2.5635,idle
425354,-0.1654,0.7778,0.5356,-0.2441,-0.1831,1.6479,idle
425364,-0.1655,0.7773,0.5363,-0.6104,-0.3662,0.9766,idle
425374,-0.1639,0.7782,0.5371,-0.4272,0.1221,0.6714,idle
425384,-0.1638,0.7814,0.5376,-0.1831,0.1221,0.3052,idle
425394,-0.1608,0.7863,0.5369,0.3052,0.0610,-0.2441,idle
425414,-0.1578,0.7949,0.5305,0.1221,0.1831,-0.4272,idle
425424,-0.1583,0.7979,0.5306,0.1221,0.3662,-0.6104,idle
425434,-0.1586,0.8015,0.5298,-0.0610,0.3662,-0.5493,idle
