timestamp_ms,ax,ay,az,gx,gy,gz,label
126228,0.0615,0.9730,-0.0269,14.9536,14.0381,-0.4272,walking
126238,0.0588,0.9727,-0.0294,12.9395,13.9771,0.6714,walking
126248,0.0583,0.9686,-0.0366,10.4370,13.7939,1.7700,walking
126258,0.0582,0.9639,-0.0452,8.1787,14.5874,2.1973,walking
126268,0.0543,0.9578,-0.0519,4.9438,19.1040,1.4648,walking
126278,0.0524,0.9540,-0.0540,4.1504,22.0947,0.1831,walking
126288,0.0636,0.9534,-0.0469,3.7842,24.8413,-1.0376,walking
126298,0.0801,0.9556,-0.0355,3.6011,26.4282,-1.7700,walking
126308,0.0946,0.9420,-0.0295,3.9062,27.1606,-2.6245,walking
126318,0.1062,0.9379,-0.0250,3.4790,26.9775,-3.2959,walking
126328,0.1217,0.9224,-0.0164,1.6479,24.8413,-3.2349,walking
126338,0.1425,0.9163,-0.0142,0.7935,24.1089,-2.6245,walking
126348,0.1478,0.9141,-0.0085,-0.2441,23.6206,-1.8311,walking
126358,0.1534,0.9125,0.0005,-1.1597,23.4375,-1.2817,walking
126368,0.1506,0.9224,0.0078,-1.9531,23.5596,-0.6714,walking
126378,0.1445,0.9407,0.0183,-2.3804,23.6206,1.4038,walking
126398,0.1353,1.0460,0.0267,-1.2817,23.1323,3.1128,walking
126408,0.1407,1.0835,0.0209,-0.3662,22.8271,3.4180,walking
126418,0.1497,1.1130,0.0173,0.9155,23.3765,2.9907,walking
126428,0.1587,1.1389,0.0129,1.5869,24.4751,1.8921,walking
126438,0.1676,1.1561,0.0084,2.4414,26.7334,-0.2441,walking
126448,0.1805,1.1411,0.0001,2.8687,27.6489,-1.0986,walking
126458,0.1792,1.1111,-0.0017,2.8076,28.5034,-1.6479,walking
126468,0.1666,1.0753,0.0049,2.3804,29.9683,-1.9531,walking
126478,0.1506,1.0409,0.0217,1.9531,31.6772,-2.1362,walking
126488,0.1337,1.0074,0.0389,1.8311,33.6304,-2.0752,walking
126498,0.1182,0.9747,0.0818,2.2583,38.5742,-2.0752,walking
126508,0.1031,0.9100,0.1056,3.4790,41.0156,-2.5024,walking
126518,0.0967,0.8817,0.1271,4.9438,43.2129,-3.0518,walking
126528,0.0920,0.8672,0.1556,5.1880,44.4946,-3.2959,walking
126538,0.0966,0.8831,0.1552,4.6997,45.1660,-3.2959,walking
126548,0.1023,0.9174,0.1317,4.5166,45.4102,-3.4790,walking
126558,0.1252,0.9973,0.0828,3.7842,46.6309,-4.7607,walking
126568,0.1401,1.0234,0.0582,3.2959,47.4243,-5.5542,walking
126578,0.1506,1.0442,0.0458,2.5635,48.2178,-6.5308,walking
126588,0.1603,1.0538,0.0466,2.0752,49.0723,-7.5073,walking
126598,0.1669,1.0387,0.0547,2.0752,49.4995,-8.2397,walking
126608,0.1633,1.0060,0.0725,2.8076,47.4854,-8.9722,walking
126628,0.1274,0.9156,0.1012,4.5166,44.6777,-9.3384,walking
126638,0.1193,0.9094,0.0984,3.7231,43.9453,-10.0708,walking
126648,0.1151,0.9143,0.0903,2.5635,43.5181,-10.9253,walking
126658,0.1154,0.9292,0.0782,1.3428,43.6401,-11.8408,walking
126668,0.1245,0.9395,0.0328,0.1831,44.8608,-14.1602,walking
126678,0.1460,0.9503,0.0455,0.0610,45.1050,-14.8315,walking
126688,0.1521,0.9520,0.0408,0.1221,44.7998,-14.7705,walking
126698,0.1544,0.9481,0.0360,0.2441,43.6401,-14.1602,walking
126708,0.1538,0.9425,0.0297,0.4272,41.9312,-13.3057,walking
126718,0.1469,0.9337,0.0303,0.1831,40.5273,-12.4512,walking
126728,0.1273,0.9148,0.0336,-1.2207,38.5742,-11.0474,walking
126738,0.1205,0.9033,0.0369,-2.0142,37.5977,-10.7422,walking
126748,0.1138,0.9042,0.0361,-3.0518,36.6821,-10.5591,walking
126758,0.1058,0.9060,0.0400,-3.7842,35.9497,-10.6201,walking
126768,0.0978,0.9120,0.0427,-3.8452,35.0952,-10.6812,walking
126778,0.0957,0.9160,0.0438,-3.5400,33.5083,-9.6436,walking
126798,0.0999,0.9296,0.0415,-2.9297,32.9590,-7.1411,walking
126808,0.1155,0.9303,0.0400,-2.8076,32.4707,-5.6763,walking
126818,0.1287,0.9323,0.0355,-2.7466,31.5552,-4.4556,walking
126828,0.1390,0.9376,0.0305,-2.6245,30.7617,-3.5400,walking
126838,0.1466,0.9480,0.0299,-3.0518,29.1748,-2.2583,walking
126848,0.1501,0.9635,0.0288,-2.9297,27.6489,-1.6479,walking
126858,0.1500,0.9663,0.0264,-2.9907,25.4517,-1.3428,walking
126868,0.1526,0.9692,0.0242,-3.1738,23.0713,-1.2207,walking
126878,0.1489,0.9695,0.0214,-2.9297,20.7520,-1.1597,walking
126888,0.1453,0.9729,0.0156,-2.7466,18.7988,-1.2207,walking
126898,0.1404,0.9834,0.0101,-2.3804,15.7471,-1.1597,walking
126908,0.1292,0.9854,0.0123,-2.0142,14.5874,-0.8545,walking
126918,0.1227,0.9819,0.0170,-1.1597,13.3667,-0.1831,walking
126928,0.1196,0.9777,0.0249,-0.0610,12.3901,0.8545,walking
126938,0.1102,0.9720,0.0292,0.9155,11.4746,2.3193,walking
126948,0.0985,0.9651,0.0347,1.8311,10.9863,5.1880,walking
126968,0.0612,0.9486,0.0564,2.6855,10.3760,7.7515,walking
126978,0.0428,0.9430,0.0653,2.9907,10.4980,9.0942,walking
126988,0.0248,0.9425,0.0735,3.0518,10.8032,9.8877,walking
126998,0.0109,0.9429,0.0813,2.9297,11.4136,10.4980,walking
127008,0.0023,0.9547,0.0985,3.5400,14.4043,10.9863,walking
127018,0.0786,1.0249,-0.0117,5.1880,16.4795,9.7656,walking
127028,0.1129,1.1062,-0.0269,7.3242,19.7754,6.9580,walking
127038,0.1338,1.1698,-0.0127,7.0801,22.5220,6.2866,walking
127048,0.1740,1.2378,-0.0424,4.8828,21.9727,5.5542,walking
127058,0.2153,1.2772,-0.0667,2.3193,19.7754,4.0283,walking
127068,0.2502,1.2704,-0.0989,2.5024,15.1367,0.1831,walking
127078,0.3290,1.2167,-0.1206,4.2725,15.3809,-1.7090,walking
127088,0.3416,1.2042,-0.1080,5.6763,15.5029,-2.9297,walking
127098,0.3308,1.1876,-0.0629,6.5918,13.4277,-2.8076,walking
127108,0.3121,1.1541,-0.0043,6.9580,9.4604,-1.6479,walking
127118,0.2896,1.0791,0.0319,7.9346,4.4556,15.2588,walking
127128,0.2319,0.9342,0.0531,6.7749,-4.7607,1.9531,walking
127138,0.1952,0.8877,0.0514,3.2959,-6.6528,2.3804,walking
127148,0.1570,0.8688,0.0377,0.0000,-6.8359,2.2583,walking
127158,0.1252,0.8640,0.0211,-2.6855,-5.3711,2.2583,walking
127168,0.1023,0.8649,-0.0015,-5.0659,-2.5635,2.3193,walking
127178,0.1002,0.8759,0.0046,-7.1411,3.1128,3.0518,walking
127188,0.1313,0.8325,-0.0289,-7.6904,5.4321,3.5400,walking
127198,0.1593,0.8436,-0.0336,-8.4839,7.5684,4.3945,walking
127208,0.1887,0.8506,-0.0427,-8.1787,9.5215,5.4321,walking
127218,0.2142,0.8649,-0.0553,-7.5684,10.0708,6.9580,walking
127228,0.2358,0.8868,-0.0686,-7.0801,9.2163,8.6060,walking
127238,0.2488,0.9144,-0.0825,-6.2256,5.0049,10.4980,walking
127248,0.2516,0.9625,-0.1085,-6.2866,2.6855,10.4370,walking
127258,0.2510,0.9792,-0.1238,-6.7139,0.6104,10.0098,walking
127268,0.2491,0.9883,-0.1412,-7.1411,-0.9766,9.0942,walking
127278,0.2491,0.9879,-0.1532,-7.6294,-2.2583,7.8125,walking
127288,0.2448,0.9818,-0.1617,-7.6904,-3.5400,6.2866,walking
127298,0.2220,0.9623,-0.1642,-7.1411,-6.0425,3.9062,walking
127308,0.2070,0.9558,-0.1594,-6.6528,-6.7749,3.1128,walking
127318,0.1881,0.9531,-0.1550,-6.1646,-7.5073,2.5635,walking
127328,0.1729,0.9598,-0.1514,-5.9814,-8.3008,2.1362,walking
127338,0.1573,0.9751,-0.1499,-5.4321,-8.6670,1.2817,walking
127348,0.1503,0.9833,-0.1473,-4.7607,-8.1177,-0.1831,walking
127368,0.1488,0.9902,-0.1285,-1.4648,-6.1035,0.0000,walking
127378,0.1569,0.9857,-0.1146,-0.7935,-5.4932,0.7935,walking
127388,0.1599,0.9784,-0.1044,-0.6714,-5.4321,2.1973,walking
127398,0.1606,0.9686,-0.0925,-1.6479,-5.6152,3.9673,walking
127408,0.1622,0.9526,-0.0845,-3.5400,-6.7749,6.7749,walking
127418,0.1573,0.9337,-0.0776,-4.3335,-7.5073,7.4463,walking
127428,0.1539,0.9231,-0.0758,-5.4932,-8.5449,7.5684,walking
127438,0.1544,0.9141,-0.0765,-6.5308,-9.7656,7.2632,walking
127448,0.1510,0.9092,-0.0808,-7.3853,-10.6201,6.8970,walking
127458,0.1517,0.9149,-0.0873,-7.9346,-11.6577,5.7983,walking
127468,0.1543,0.9254,-0.0968,-8.7280,-13.8550,4.0894,walking
127478,0.1653,0.9312,-0.1031,-8.6060,-15.5029,3.3569,walking
127488,0.1705,0.9469,-0.1105,-8.3008,-17.7612,2.5024,walking
127498,0.1740,0.9633,-0.1167,-7.9956,-20.7520,1.6479,walking
127508,0.1768,0.9768,-0.1234,-7.3853,-23.9258,0.8545,walking
127518,0.1719,0.9884,-0.1285,-6.9580,-26.7944,-0.3052,walking
127538,0.1272,1.0199,-0.1265,-5.9204,-33.9355,-1.2207,walking
127548,0.1053,1.0250,-0.1187,-5.9204,-35.5225,-1.4648,walking
127558,0.0859,1.0258,-0.1136,-5.9204,-36.8652,-2.0142,walking
127568,0.0646,1.0209,-0.1045,-5.7373,-37.7808,-2.7466,walking
127578,0.0463,1.0146,-0.0958,-4.4556,-37.4146,-4.2725,walking
127588,0.0244,0.9862,-0.0747,-3.3569,-36.3770,-4.8828,walking
127598,0.0236,0.9695,-0.0634,-2.5024,-34.7900,-5.3711,walking
127608,0.0251,0.9602,-0.0540,-2.0752,-33.3252,-5.7983,walking
127618,0.0242,0.9553,-0.0463,-1.6479,-31.3721,-6.2256,walking
127628,0.0249,0.9551,-0.0417,-1.5259,-29.2969,-6.4087,walking
127638,0.0255,0.9530,-0.0417,-1.8311,-24.6582,-6.1646,walking
127648,0.0424,0.9518,-0.0439,-2.1973,-22.7051,-6.2866,walking
127658,0.0560,0.9556,-0.0483,-2.0142,-21.2402,-6.5918,walking
127668,0.0665,0.9601,-0.0500,-1.5869,-20.0806,-6.9580,walking
127678,0.0747,0.9635,-0.0515,-1.0986,-19.7144,-7.0190,walking
127688,0.0807,0.9670,-0.0577,-0.6104,-19.8975,-7.2021,walking
127708,0.0972,0.9707,-0.0751,-0.3662,-21.9116,-7.3242,walking
127718,0.0985,0.9711,-0.0764,-0.5493,-23.3154,-7.0190,walking
127728,0.0959,0.9698,-0.0757,-0.3662,-24.9634,-6.8970,walking
127738,0.0929,0.9722,-0.0745,-0.2441,-26.4893,-6.7749,walking
127748,0.0890,0.9734,-0.0726,0.0000,-29.7852,-6.1035,walking
127758,0.0800,0.9786,-0.0751,0.0000,-31.1279,-5.6152,walking
127768,0.0767,0.9786,-0.0776,-0.1831,-32.5317,-5.1270,walking
127778,0.0728,0.9779,-0.0773,-0.1221,-33.9966,-4.6997,walking
127788,0.0677,0.9744,-0.0736,0.4883,-34.9121,-4.3945,walking
127798,0.0625,0.9692,-0.0675,0.9766,-35.7056,-3.7842,walking
127808,0.0582,0.9652,-0.0620,1.4648,-37.1094,-2.0752,walking
127818,0.0524,0.9502,-0.0580,1.7090,-37.8418,-1.4038,walking
127828,0.0554,0.9440,-0.0566,2.0142,-38.5132,-1.1597,walking
127838,0.0695,0.9458,-0.0576,2.6245,-38.7573,-0.9766,walking
127848,0.1146,0.9554,-0.0651,3.4790,-38.6353,-0.9155,walking
127858,0.1566,0.9755,-0.0780,4.9438,-38.0249,-1.0986,walking
127868,0.1923,1.0114,-0.0804,8.0566,-36.9873,-0.4883,walking
127878,0.2189,1.0199,-0.0712,7.9346,-37.1704,1.8311,walking
127888,0.2479,1.0146,-0.0613,5.9814,-37.4146,5.2490,walking
127898,0.2585,0.9982,-0.0558,2.9297,-37.7197,9.5825,walking
127908,0.2456,0.9918,-0.0676,-1.0986,-37.4146,14.3433,walking
127918,0.2249,1.0059,-0.0880,-5.1270,-35.4004,19.4702,walking
127938,0.1857,1.1176,-0.1113,-8.0566,-34.9731,17.4561,walking
127948,0.1807,1.1451,-0.1300,-8.7280,-35.3394,15.7471,walking
127958,0.1772,1.1636,-0.1498,-9.2773,-35.4004,13.7939,walking
127968,0.1750,1.1619,-0.1669,-8.9111,-34.6680,11.3525,walking
127978,0.1901,1.1497,-0.1713,-7.8735,-32.7148,5.3711,walking
127988,0.2358,1.0950,-0.1765,-7.9956,-32.4097,1.8921,walking
127998,0.2689,1.0509,-0.1793,-8.1177,-33.0200,-1.0986,walking
128008,0.3047,1.0066,-0.1794,-7.6904,-34.3018,-3.4790,walking
128018,0.3311,0.9619,-0.1722,-6.7749,-36.4380,-5.4932,walking
128028,0.3531,0.9180,-0.1620,-5.8594,-38.6353,-6.5918,walking
128038,0.3663,0.8621,-0.1221,-5.5542,-45.6543,-6.1035,walking
128048,0.3594,0.8475,-0.1002,-5.1270,-51.0254,-5.0049,walking
128058,0.3468,0.8381,-0.0837,-4.8218,-57.5562,-3.1738,walking
128068,0.3213,0.8357,-0.0616,-4.3335,-63.9648,-1.2207,walking
128078,0.2798,0.8398,-0.0322,-3.1738,-69.3970,0.4883,walking
128088,0.2396,0.8457,-0.0054,-2.2583,-73.2422,4.0894,walking
128108,0.1055,0.9244,0.0642,2.3193,-76.8433,5.0049,walking
128118,0.0675,0.9552,0.0764,3.4790,-75.7446,4.5776,walking
128128,0.0490,0.9794,0.0762,4.0283,-73.3643,3.6011,walking
128138,0.0380,1.0017,0.0713,4.2114,-69.8242,2.1973,walking
128148,0.0459,1.0332,0.0691,2.8687,-60.0586,-0.8545,walking
128158,0.0995,1.0907,0.0278,2.3804,-55.7251,-2.3804,walking
128168,0.1295,1.0958,0.0096,1.7090,-52.1851,-4.7607,walking
128178,0.1591,1.0913,-0.0109,0.1831,-50.1709,-6.8359,walking
128188,0.1769,1.0813,-0.0232,-2.0142,-48.8892,-9.1553,walking
128198,0.1962,1.0626,-0.0220,-4.6997,-48.1567,-11.2915,walking
128208,0.2117,1.0251,-0.0144,-7.7515,-48.9502,-13.6108,walking
128218,0.2253,0.9393,-0.0057,-8.2397,-49.8047,-13.4277,walking
128228,0.2312,0.9081,0.0046,-8.5449,-50.7202,-12.9395,walking
128238,0.2233,0.8922,0.0101,-9.0942,-51.5747,-12.0239,walking
128248,0.2158,0.8832,0.0139,-9.8877,-52.6733,-11.0474,walking
128258,0.2122,0.8754,0.0160,-10.0708,-53.7720,-9.2773,walking
