timestamp_ms,ax,ay,az,gx,gy,gz,label
526630,0.1820,0.8491,-0.1641,0.6104,12.8784,2.0752,downstairs
526640,0.1775,0.8558,-0.1263,2.8076,11.1694,0.1831,downstairs
526650,0.1515,0.8582,-0.0792,1.9531,8.0566,-0.3662,downstairs
526660,0.1235,0.9059,-0.0646,-1.5259,4.9438,1.1597,downstairs
526670,0.0806,0.8839,-0.0247,-5.7983,4.7607,5.4321,downstairs
526680,0.0018,0.8223,-0.0529,-8.9111,7.4463,6.8970,downstairs
526690,-0.0048,0.7672,-0.0934,-14.4653,10.2539,7.3242,downstairs
526700,0.0078,0.7288,-0.1423,-19.8975,12.3291,5.3101,downstairs
526710,0.0363,0.7015,-0.1757,-24.3530,13.7329,0.8545,downstairs
526720,0.0804,0.7084,-0.1967,-27.0996,14.7095,-4.5166,downstairs
526730,0.1295,0.8119,-0.1852,-26.5503,12.4512,-14.0381,downstairs
526740,0.1177,0.8711,-0.1594,-25.1465,9.4604,-14.2212,downstairs
526750,0.0975,0.9272,-0.1346,-24.4751,6.4697,-10.0098,downstairs
526760,0.0780,0.9757,-0.1057,-23.4985,5.3101,-3.1738,downstairs
526770,0.0706,1.0074,-0.0872,-22.3999,7.1411,4.1504,downstairs
526780,0.0618,1.0266,-0.0861,-22.3389,18.4326,12.2681,downstairs
526800,0.0669,0.9678,-0.1752,-23.9868,27.5269,6.2866,downstairs
526810,0.0817,0.9421,-0.2076,-21.9116,27.2217,0.3052,downstairs
526820,0.0951,0.9260,-0.2061,-18.7988,23.8037,-3.4790,downstairs
526830,0.1134,0.9410,-0.1963,-17.3950,18.3716,-4.3945,downstairs
526840,0.1206,0.9583,-0.1685,-9.5825,12.0239,1.4648,downstairs
526850,0.0914,0.9344,-0.1378,-5.3101,11.9629,6.5918,downstairs
526860,0.1027,0.9347,-0.1508,-4.1504,13.3667,11.4136,downstairs
526870,0.1432,0.9828,-0.2029,-4.9438,14.0381,13.6719,downstairs
526880,0.2097,1.0653,-0.2521,-5.2490,14.2822,11.5967,downstairs
526890,0.2759,1.1312,-0.3037,-2.9907,14.5874,6.0425,downstairs
526900,0.3975,1.1512,-0.3774,1.8311,6.7139,-1.7700,downstairs
526910,0.4086,1.1429,-0.4233,1.8311,-2.9907,-0.3662,downstairs
526920,0.4478,1.1946,-0.4712,-4.1504,-14.1602,4.9438,downstairs
526930,0.4720,1.3029,-0.5375,-13.1226,-23.9258,9.4604,downstairs
526940,0.4781,1.3951,-0.6300,-18.3716,-30.6396,9.8267,downstairs
526950,0.4784,1.3995,-0.7349,-16.2964,-36.3159,5.1270,downstairs
526970,0.3925,0.9133,-0.7250,6.1035,-67.7490,22.2778,downstairs
526980,0.3201,0.8088,-0.6194,7.6294,-73.2422,37.2314,downstairs
526990,0.2803,0.8040,-0.5865,6.5308,-71.0449,47.4854,downstairs
527000,0.2795,0.9701,-0.5973,5.7983,-62.6221,47.1191,downstairs
527010,0.2725,1.2955,-0.6454,13.0005,-40.0391,8.0566,downstairs
527020,0.1447,1.5543,-0.6257,24.3530,-34.6680,-16.7236,downstairs
527030,0.0781,1.3578,-0.5530,32.2876,-33.6914,-28.5645,downstairs
527040,0.0125,1.1136,-0.4672,29.2969,-32.1655,-21.3623,downstairs
527050,-0.0254,0.9669,-0.3599,15.6860,-28.4424,-3.6621,downstairs
527060,-0.0597,0.9099,-0.2802,5.6763,-21.6675,11.9629,downstairs
527070,-0.1046,0.8365,-0.2399,9.4604,-11.4136,21.4844,downstairs
527080,-0.1595,0.8317,-0.2705,5.8594,-16.3574,18.3105,downstairs
527090,-0.1471,0.8528,-0.3041,0.0610,-23.1323,14.0991,downstairs
527100,-0.1201,0.8823,-0.3058,-0.4883,-24.5361,8.7891,downstairs
527110,-0.0984,0.8962,-0.2917,3.2349,-19.5313,3.9062,downstairs
527120,-0.0718,0.8857,-0.2946,8.9722,-10.8643,-1.5869,downstairs
527140,0.0314,0.8315,-0.3296,7.6294,1.1597,-5.5542,downstairs
527150,0.0634,0.8418,-0.3340,3.5400,1.6479,-8.7891,downstairs
527160,0.0972,0.8477,-0.3270,0.0000,1.6479,-10.6201,downstairs
527170,0.1354,0.8538,-0.3092,-4.0894,0.6714,-9.3384,downstairs
527180,0.1757,0.8617,-0.2875,-12.9395,-5.8594,3.0518,downstairs
527190,0.1947,0.8901,-0.2742,-13.9771,-9.1553,10.9863,downstairs
527200,0.1761,0.8956,-0.2561,-10.8643,-11.1694,16.4185,downstairs
527210,0.1649,0.8916,-0.2311,-5.9204,-12.3291,18.4937,downstairs
527220,0.1666,0.8844,-0.2180,-2.3804,-13.4277,17.0288,downstairs
527230,0.1707,0.8795,-0.2245,-0.6714,-14.5264,11.5967,downstairs
527240,0.1720,0.8685,-0.2720,-0.3662,-16.4795,-0.6714,downstairs
527260,0.1057,0.8724,-0.2526,-3.3569,-20.5688,-1.9531,downstairs
527270,0.0565,0.8712,-0.2289,-4.3335,-22.8882,2.3804,downstairs
527280,0.0118,0.8372,-0.2072,-3.6011,-23.6816,9.6436,downstairs
527290,-0.0150,0.7950,-0.1973,-2.5024,-22.8271,16.6626,downstairs
527300,-0.0510,0.7699,-0.2390,-4.7607,-18.6157,21.3013,downstairs
527310,-0.0530,0.7709,-0.2848,-7.1411,-18.0054,19.9585,downstairs
527320,-0.0331,0.7759,-0.3400,-9.1553,-17.7612,16.2964,downstairs
527330,0.0138,0.7953,-0.3986,-11.1084,-18.3105,10.5591,downstairs
527340,0.0695,0.8041,-0.4429,-11.3525,-20.2637,3.9062,downstairs
527350,0.1119,0.7795,-0.4502,-9.3994,-28.0762,-1.4038,downstairs
527370,-0.0001,0.8280,-0.3114,2.5635,-27.2827,3.9062,downstairs
527380,-0.0642,0.9227,-0.2334,12.0239,-22.3389,6.0425,downstairs
527390,-0.1121,1.0016,-0.1528,20.1416,-19.4092,5.3101,downstairs
527400,-0.1705,1.0256,-0.1165,21.1792,-19.2261,2.2583,downstairs
527410,-0.2051,1.0421,-0.1128,2.5635,-17.7612,-7.0801,downstairs
527420,-0.1252,0.9462,-0.2240,-3.4790,-11.4136,-15.4419,downstairs
527430,-0.0193,0.8337,-0.2952,-2.0142,-3.7842,-22.9492,downstairs
527440,0.0828,0.7521,-0.3167,2.5635,0.8545,-26.3062,downstairs
527450,0.1505,0.7339,-0.2844,7.9956,1.7700,-26.9775,downstairs
527460,0.1769,0.7683,-0.2407,12.3291,0.4272,-27.1606,downstairs
527470,0.1423,0.8840,-0.2190,16.6626,-5.2490,-30.2124,downstairs
527480,0.1167,0.9369,-0.2467,14.2212,-7.0801,-31.5552,downstairs
