timestamp_ms,ax,ay,az,gx,gy,gz,label
538280,-0.0176,0.9310,-0.3219,-13.9160,-8.0566,-10.7422,upstairs
538290,-0.0015,0.9528,-0.3345,-12.0850,-8.6670,-12.3291,upstairs
538300,0.0000,1.0020,-0.3258,-7.3242,-5.5542,-12.3291,upstairs
538310,-0.0049,1.0149,-0.2925,-3.9062,-1.4038,-10.8032,upstairs
538320,0.0011,1.0060,-0.2614,-1.2207,3.7842,-9.1553,upstairs
538330,0.0074,1.0026,-0.2578,-2.5024,8.1177,-6.7749,upstairs
538340,0.0077,1.0052,-0.2717,-5.8594,11.2915,-5.1270,upstairs
538350,0.0248,1.0168,-0.2682,-8.6670,14.9536,-8.7280,upstairs
538370,0.1022,0.9967,-0.3268,-9.2163,11.3525,-13.7329,upstairs
538380,0.1146,1.0026,-0.3400,-10.9863,6.1035,-13.8550,upstairs
538390,0.1255,1.0474,-0.3223,-13.6719,0.1221,-12.9395,upstairs
538400,0.1606,1.0757,-0.2714,-16.6626,-6.3477,-10.8032,upstairs
538410,0.1884,1.1213,-0.3043,-34.1797,-19.4092,-3.7231,upstairs
538420,0.2212,1.3007,-0.5070,-39.7949,-21.9727,-3.8452,upstairs
538430,0.3160,1.4436,-0.5928,-37.2925,-17.0898,-12.6953,upstairs
538440,0.3594,1.5591,-0.7385,-26.3672,-5.4321,-27.2827,upstairs
538450,0.4042,1.6558,-0.8967,-13.6719,6.1646,-39.3677,upstairs
538460,0.4641,1.7478,-0.9240,-1.8921,10.8643,-39.7339,upstairs
538470,0.6241,1.7655,-0.8761,7.5073,-1.3428,-12.4512,upstairs
538480,0.6896,1.6661,-0.7729,15.0146,-6.4697,-1.7090,upstairs
538490,0.7129,1.5320,-0.5632,29.1138,-6.5918,2.0142,upstairs
538500,0.6630,1.3936,-0.4216,37.3535,-4.8828,3.1738,upstairs
538510,0.6040,1.2070,-0.3738,34.4238,-5.1270,3.4790,upstairs
538520,0.5553,1.0369,-0.4058,28.0151,-10.7422,1.8311,upstairs
538540,0.5952,0.6960,-0.4626,12.3291,-26.6724,3.9673,upstairs
538550,0.5914,0.6365,-0.3488,11.9019,-35.8887,7.2632,upstairs
538560,0.5555,0.6069,-0.2645,15.5640,-39.9780,8.6670,upstairs
538570,0.5162,0.6019,-0.2069,19.6533,-37.7808,7.2021,upstairs
538580,0.4728,0.6104,-0.1809,21.0571,-29.6021,-1.2817,upstairs
538590,0.3328,0.6995,-0.2024,16.3574,-28.3813,-4.0283,upstairs
538600,0.2787,0.7662,-0.2283,12.0239,-26.6724,-4.6387,upstairs
538610,0.2418,0.8198,-0.2457,9.7046,-21.9727,-2.8076,upstairs
538620,0.2230,0.8551,-0.2545,8.9722,-14.8926,0.3662,upstairs
538630,0.2166,0.8921,-0.2734,7.8735,-7.2632,4.8828,upstairs
538640,0.2402,0.8760,-0.3019,8.9722,0.4883,8.0566,upstairs
538650,0.3372,0.8447,-0.2816,12.0239,-0.7935,5.8594,upstairs
538660,0.3613,0.7891,-0.2316,14.0991,-4.5166,2.8076,upstairs
538670,0.3569,0.7394,-0.1782,12.8174,-9.0942,0.6714,upstairs
538680,0.3225,0.6963,-0.1296,10.5591,-13.6108,0.4883,upstairs
538690,0.2723,0.6737,-0.1014,7.3853,-18.3105,3.9062,upstairs
538710,0.1227,0.6160,-0.1635,-0.1221,-31.3721,5.7373,upstairs
538720,0.0869,0.5997,-0.1837,-0.6104,-31.7383,4.6387,upstairs
