timestamp_ms,ax,ay,az,gx,gy,gz,label
881671,0.2507,0.9594,-0.1350,7.8735,-3.0518,-1.8311,fall
881681,0.2563,0.9519,-0.1365,8.1177,-2.3804,-2.3804,fall
881691,0.2583,0.9459,-0.1366,8.3618,-1.5259,-2.8687,fall
881701,0.2579,0.9462,-0.1351,8.1787,-0.6714,-3.1738,fall
881711,0.2544,0.9574,-0.1211,8.1787,-0.1221,-3.7842,fall
881721,0.2532,0.9618,-0.1122,8.3008,-0.1221,-4.0894,fall
881731,0.2549,0.9641,-0.1062,8.9722,0.5493,-4.3945,fall
881741,0.2557,0.9619,-0.1055,9.6436,1.2817,-4.7607,fall
881751,0.2555,0.9637,-0.1046,10.4980,2.1362,-5.1270,fall
881761,0.2545,0.9655,-0.1053,11.1694,3.3569,-6.4697,fall
881781,0.2694,0.9648,-0.1300,12.8174,6.9580,-7.9346,fall
881791,0.2762,0.9626,-0.1349,13.3667,8.5449,-8.5449,fall
881801,0.2886,0.9586,-0.1362,13.8550,9.8267,-9.0332,fall
881811,0.2969,0.9539,-0.1320,14.7705,10.7422,-9.2773,fall
881821,0.3035,0.9456,-0.1232,14.9536,10.2539,-7.8735,fall
881831,0.3112,0.9321,-0.1169,14.0381,9.2773,-7.0801,fall
881841,0.3098,0.9276,-0.1156,13.2446,8.7280,-6.7139,fall
881851,0.3088,0.9285,-0.1152,12.8784,8.1177,-6.6528,fall
881861,0.3088,0.9265,-0.1122,12.5122,7.3242,-7.0190,fall
881871,0.3114,0.9326,-0.1160,12.1460,6.7139,-7.4463,fall
881881,0.3151,0.9337,-0.1362,12.4512,4.7607,-8.9722,fall
881891,0.3250,0.9309,-0.1476,12.4512,4.1504,-9.8877,fall
881901,0.3265,0.9248,-0.1516,13.1226,3.4180,-10.4980,fall
881911,0.3257,0.9253,-0.1530,13.3667,2.8687,-10.8032,fall
881921,0.3224,0.9283,-0.1498,13.1226,2.0142,-10.3149,fall
881931,0.3180,0.9307,-0.1426,12.7563,0.6104,-9.3994,fall
881951,0.3413,0.9229,-0.1382,13.4277,-4.0283,-10.4980,fall
881961,0.3534,0.9091,-0.1462,13.8550,-5.4932,-11.1694,fall
881971,0.3641,0.9000,-0.1567,14.0991,-6.7749,-11.5356,fall
881981,0.3651,0.8951,-0.1632,14.5264,-7.9346,-11.6577,fall
881991,0.3580,0.8955,-0.1687,15.4419,-11.4746,-11.9019,fall
882001,0.3182,0.8983,-0.1907,16.7847,-14.5264,-11.4746,fall
882011,0.2957,0.8820,-0.1967,18.1885,-18.0664,-11.0474,fall
882021,0.2837,0.8674,-0.2007,19.4092,-21.5454,-10.9863,fall
882031,0.2787,0.8665,-0.2009,20.3857,-24.4751,-11.2915,fall
882041,0.2866,0.8757,-0.2031,22.2168,-26.8555,-12.2681,fall
882051,0.3171,0.8873,-0.1997,25.0854,-30.9448,-14.8315,fall
882061,0.3801,0.9094,-0.1788,24.4141,-33.2642,-15.8081,fall
882071,0.3984,0.9250,-0.1541,23.4375,-35.0952,-16.7847,fall
882081,0.4125,0.9357,-0.1255,22.8882,-36.6821,-17.9443,fall
