timestamp_ms,ax,ay,az,gx,gy,gz,label
1286704,-0.0394,1.2338,-0.0774,-15.6860,9.9487,-0.2441,stumbling
1286714,0.0044,1.2799,-0.0901,-12.3901,24.2310,-10.1318,stumbling
1286734,0.1569,1.2856,-0.0592,2.3193,32.2266,-16.5405,stumbling
1286744,0.1982,1.2424,-0.0366,3.1128,31.8604,-18.7378,stumbling
1286754,0.2249,1.1830,-0.0240,1.8311,28.9307,-20.3247,stumbling
1286764,0.2493,1.1149,-0.0166,-1.2817,23.3765,-20.8740,stumbling
1286774,0.2683,1.0520,-0.0156,-11.9629,11.2915,-18.6157,stumbling
1286784,0.2847,0.9443,-0.0486,-17.7612,5.9204,-16.1133,stumbling
1286794,0.2748,0.9144,-0.0696,-22.0947,1.3428,-12.6953,stumbling
1286804,0.2517,0.9026,-0.0963,-24.7192,-2.8076,-8.7891,stumbling
1286814,0.2211,0.8928,-0.1224,-25.0244,-6.4087,-5.1270,stumbling
1286824,0.1923,0.8840,-0.1591,-24.3530,-9.3994,-2.1973,stumbling
1286834,0.1622,0.8448,-0.2153,-22.1558,-14.9536,1.0986,stumbling
1286844,0.0941,0.8395,-0.2313,-20.5078,-18.0054,1.2817,stumbling
1286854,0.0728,0.8058,-0.2328,-18.6157,-20.9961,1.0376,stumbling
1286864,0.0511,0.7631,-0.2233,-17.0898,-23.7427,0.4883,stumbling
1286874,0.0386,0.7196,-0.2064,-15.7471,-26.2451,-0.4272,stumbling
1286884,0.0322,0.6815,-0.1841,-14.9536,-27.3438,-1.5869,stumbling
1286904,0.0509,0.5927,-0.0902,-10.3149,-26.4893,-3.6011,stumbling
1286914,0.0405,0.5701,-0.0712,-6.2866,-26.6724,-3.7842,stumbling
1286924,0.0269,0.5587,-0.0729,-2.4414,-27.2217,-2.9907,stumbling
1286934,0.0134,0.5577,-0.0819,0.5493,-27.2217,-1.5259,stumbling
1286944,0.0072,0.5697,-0.0972,4.2114,-28.1372,1.3428,stumbling
1286954,0.0498,0.5886,-0.1726,3.3569,-27.2217,3.1738,stumbling
1286964,0.1315,0.5950,-0.2482,1.2817,-24.9023,4.6997,stumbling
1286974,0.2311,0.6143,-0.2518,1.4648,-20.8740,5.9814,stumbling
1286984,0.2850,0.6085,-0.1556,6.7749,-15.5640,8.4229,stumbling
1286994,0.3633,0.6361,-0.0181,13.7939,-10.0708,12.9395,stumbling
1287004,0.4617,0.6793,0.2357,26.3672,-1.4648,25.3296,stumbling
1287024,0.4911,0.9187,0.3773,27.0386,-2.1973,38.0859,stumbling
1287034,0.4788,1.0741,0.3046,17.6392,-4.8828,42.4194,stumbling
1287044,0.4867,1.3190,0.2609,1.1597,-11.7187,44.3726,stumbling
1287054,0.5167,1.5688,0.2588,-14.7095,-16.8457,39.8560,stumbling
1287064,0.5214,1.8036,0.1351,-34.9731,-14.8315,25.8789,stumbling
