timestamp_ms,ax,ay,az,gx,gy,gz,label
753628,0.2177,0.9756,-0.0309,1.8311,14.7095,-1.2207,stumbling
753638,0.2195,0.9789,-0.0323,1.9531,15.3198,-1.0986,stumbling
753648,0.2219,0.9766,-0.0347,2.2583,16.0522,-0.9766,stumbling
753658,0.2244,0.9705,-0.0337,2.4414,16.4795,-0.9155,stumbling
753668,0.2268,0.9672,-0.0396,2.5024,17.2729,-0.9155,stumbling
753678,0.2339,0.9701,-0.0411,2.4414,17.0288,-0.7935,stumbling
753688,0.2356,0.9705,-0.0428,2.1362,16.4185,-0.7935,stumbling
753698,0.2404,0.9749,-0.0466,1.8921,15.6860,-0.8545,stumbling
753708,0.2446,0.9777,-0.0466,1.7090,14.4653,-0.7324,stumbling
753718,0.2500,0.9773,-0.0453,1.7700,13.3667,15.1978,stumbling
753738,0.2528,0.9396,-0.0415,1.7090,9.3994,1.8311,stumbling
753748,0.2550,0.9307,-0.0405,1.7090,8.5449,2.1362,stumbling
753758,0.2571,0.9249,-0.0366,2.2583,8.0566,2.2583,stumbling
753768,0.2584,0.9211,-0.0424,2.6855,7.4463,2.1362,stumbling
753778,0.2598,0.9229,-0.0497,2.8687,5.3711,1.4648,stumbling
753788,0.2642,0.9395,-0.0483,1.7090,4.1504,1.1597,stumbling
753798,0.2625,0.9526,-0.0486,1.1597,2.7466,0.7935,stumbling
753808,0.2626,0.9612,-0.0483,0.9155,1.4648,0.4272,stumbling
753818,0.2646,0.9666,-0.0425,0.9155,0.4272,0.2441,stumbling
753828,0.2660,0.9739,-0.0321,1.0986,0.3052,-0.2441,stumbling
753838,0.2594,0.9739,-0.0344,2.8687,1.2817,-1.0986,stumbling
753848,0.2537,0.9580,-0.0658,3.2349,0.4883,-1.2207,stumbling
753858,0.2551,0.9556,-0.0609,2.5024,-0.6104,-1.0376,stumbling
753868,0.2542,0.9586,-0.0505,1.6479,-1.4648,-0.9766,stumbling
753878,0.2529,0.9601,-0.0479,1.6479,-2.0752,-0.8545,stumbling
753888,0.2582,0.9600,-0.0504,1.7700,-2.3804,-0.7324,stumbling
753898,0.2584,0.9604,-0.0480,1.2817,-2.6245,-0.1831,stumbling
753908,0.2565,0.9597,-0.0426,1.2817,-2.9297,0.1831,stumbling
753918,0.2565,0.9575,-0.0383,1.4648,-3.1128,0.4272,stumbling
753928,0.2571,0.9563,-0.0360,1.6479,-3.1128,0.8545,stumbling
753938,0.2583,0.9541,-0.0356,1.8921,-2.6855,1.0376,stumbling
753948,0.2571,0.9525,-0.0361,2.0142,-2.1362,1.0986,stumbling
753968,0.2585,0.9602,-0.0435,2.3804,-1.5869,0.9155,stumbling
753978,0.2589,0.9597,-0.0483,2.4414,-1.2817,0.7324,stumbling
753988,0.2589,0.9612,-0.0475,2.0752,-1.5869,0.4272,stumbling
753998,0.2585,0.9635,-0.0433,1.4648,-2.1973,0.1831,stumbling
754008,0.2588,0.9619,-0.0400,1.1597,-3.6621,0.3662,stumbling
754018,0.2512,0.9562,-0.0470,0.9766,-4.2114,0.4272,stumbling
754028,0.2502,0.9518,-0.0465,0.5493,-5.0659,0.6104,stumbling
754038,0.2448,0.9496,-0.0494,0.1221,-5.6763,0.4272,stumbling
754048,0.2413,0.9500,-0.0498,-0.3052,-6.0425,0.1831,stumbling
754058,0.2375,0.9521,-0.0511,-0.7324,-6.1035,0.0000,stumbling
754068,0.2402,0.9584,-0.0515,-0.6104,-5.7373,-0.2441,stumbling
754078,0.2473,0.9622,-0.0548,-0.5493,-5.9814,-0.1831,stumbling
754088,0.2516,0.9626,-0.0599,-0.5493,-5.9814,-0.0610,stumbling
754098,0.2538,0.9603,-0.0605,-0.4883,-6.0425,0.1831,stumbling
754108,0.2537,0.9578,-0.0608,-0.3052,-5.7983,0.3662,stumbling
754118,0.2556,0.9565,-0.0587,-0.2441,-5.9204,1.0986,stumbling
754138,0.2578,0.9490,-0.0580,0.3052,-5.4321,1.5259,stumbling
754148,0.2562,0.9467,-0.0559,0.3052,-5.6152,1.6479,stumbling
754158,0.2540,0.9458,-0.0543,0.3052,-5.9204,1.9531,stumbling
754168,0.2512,0.9484,-0.0546,0.1831,-5.9204,2.1362,stumbling
754178,0.2494,0.9503,-0.0559,0.0000,-6.0425,2.2583,stumbling
754188,0.2390,0.9602,-0.0588,-0.1221,-5.6152,2.0752,stumbling
754198,0.2319,0.9630,-0.0574,-0.1221,-4.9438,1.7090,stumbling
