timestamp_ms,ax,ay,az,gx,gy,gz,label
291864,-0.0049,0.9030,-0.4579,0.1831,2.0142,3.8452,idle_standing
291874,-0.0116,0.9017,-0.4628,-0.1831,1.5869,3.6621,idle_standing
291884,-0.0140,0.9011,-0.4629,-0.2441,1.3428,3.5400,idle_standing
291894,-0.0161,0.8977,-0.4594,0.1221,0.9766,3.7231,idle_standing
291904,-0.0186,0.8969,-0.4590,0.4272,0.4883,3.7842,idle_standing
291914,-0.0131,0.9033,-0.4579,0.1831,-0.1831,4.2725,idle_standing
291924,-0.0065,0.9374,-0.4501,0.9155,-1.2817,6.2256,idle_standing
291934,0.0116,0.9071,-0.4519,1.4648,-1.8311,7.1411,idle_standing
291944,0.0223,0.9025,-0.4586,1.7090,-2.2583,7.9346,idle_standing
291954,0.0293,0.8871,-0.4673,1.5869,-2.8076,8.4229,idle_standing
291964,0.0338,0.8838,-0.4744,1.2817,-2.8076,8.4229,idle_standing
291974,0.0309,0.8855,-0.4741,0.7935,-2.5024,7.5073,idle_standing
291994,0.0138,0.9037,-0.4485,0.6104,-2.1362,7.6294,idle_standing
292004,0.0084,0.9089,-0.4419,0.8545,-3.0518,7.9956,idle_standing
292014,0.0028,0.9082,-0.4452,1.0986,-4.4556,8.4229,idle_standing
292024,-0.0012,0.9009,-0.4531,1.7090,-5.6763,8.7891,idle_standing
292034,-0.0045,0.8877,-0.4574,2.6245,-6.2256,8.4839,idle_standing
292044,-0.0276,0.8772,-0.4642,2.5024,-5.5542,7.9956,idle_standing
292054,-0.0372,0.8765,-0.4590,2.3193,-4.0283,7.5073,idle_standing
292064,-0.0568,0.8876,-0.4504,1.8311,-2.1362,7.0190,idle_standing
292074,-0.0681,0.8960,-0.4417,1.4038,-0.3052,7.0801,idle_standing
292084,-0.0715,0.9033,-0.4270,1.9531,0.6714,7.0190,idle_standing
292094,-0.0745,0.9075,-0.4116,2.9297,-0.1221,7.2632,idle_standing
292114,-0.0551,0.8993,-0.4078,2.5024,-3.2349,6.3477,idle_standing
292124,-0.0508,0.8955,-0.4178,1.9531,-4.1504,5.7373,idle_standing
292134,-0.0527,0.8942,-0.4296,0.9155,-4.5166,5.1270,idle_standing
292144,-0.0566,0.8970,-0.4432,0.1831,-4.1504,4.5776,idle_standing
292154,-0.0640,0.9053,-0.4619,0.8545,-2.3804,4.7607,idle_standing
292164,-0.0651,0.9066,-0.4623,2.0142,-1.5869,5.0049,idle_standing
292174,-0.0657,0.9048,-0.4604,2.7466,-0.7324,5.1880,idle_standing
292184,-0.0657,0.8983,-0.4587,2.9297,-0.1831,5.4321,idle_standing
292194,-0.0627,0.8936,-0.4563,2.6855,0.1831,5.2490,idle_standing
292204,-0.0603,0.8920,-0.4548,2.5024,0.9766,4.2114,idle_standing
292224,-0.0691,0.8994,-0.4614,3.2349,2.5635,3.1738,idle_standing
292234,-0.0703,0.8998,-0.4598,4.0283,3.9673,2.4414,idle_standing
292244,-0.0718,0.8989,-0.4581,4.6997,5.4321,2.0752,idle_standing
292254,-0.0714,0.8962,-0.4547,4.6997,6.5918,1.4038,idle_standing
292264,-0.0730,0.8967,-0.4543,3.8452,8.3618,0.3052,idle_standing
292274,-0.0787,0.9100,-0.4622,3.5400,8.9722,-0.2441,idle_standing
292284,-0.0759,0.9182,-0.4681,3.7231,8.9722,-0.3662,idle_standing
292294,-0.0656,0.9231,-0.4678,4.6387,8.3618,-0.3052,idle_standing
292304,-0.0532,0.9193,-0.4656,5.9814,7.3853,-0.0610,idle_standing
292314,-0.0393,0.9148,-0.4586,7.2021,6.2256,0.4883,idle_standing
292324,-0.0242,0.9014,-0.4404,7.9956,4.0283,1.2817,idle_standing
292334,-0.0121,0.8964,-0.4313,7.0801,3.0518,1.4038,idle_standing
292344,-0.0127,0.8945,-0.4282,5.7373,2.2583,1.3428,idle_standing
292354,-0.0139,0.8948,-0.4286,4.4556,1.4648,1.4648,idle_standing
292364,-0.0133,0.8955,-0.4309,3.2349,0.7324,1.7700,idle_standing
292374,-0.0139,0.8959,-0.4369,2.6245,-15.3809,2.6245,idle_standing
292394,-0.0090,0.8843,-0.4521,1.7090,-1.6479,3.1738,idle_standing
292404,-0.0095,0.8824,-0.4510,1.6479,-1.9531,3.2959,idle_standing
292414,-0.0133,0.8856,-0.4479,1.5259,-2.0142,3.1738,idle_standing
292424,-0.0183,0.8906,-0.4423,1.4648,-1.8311,3.2349,idle_standing
292434,-0.0286,0.8982,-0.4358,0.6104,-1.6479,3.5400,idle_standing
292444,-0.0436,0.9050,-0.4329,0.3052,-1.2207,3.9062,idle_standing
292454,-0.0447,0.9043,-0.4377,0.6104,-0.9766,3.9062,idle_standing
292464,-0.0448,0.9033,-0.4427,0.7324,-0.7324,3.4790,idle_standing
292474,-0.0419,0.9030,-0.4459,0.9155,-0.6714,3.0518,idle_standing
292484,-0.0382,0.9026,-0.4470,0.9155,-0.6714,2.6855,idle_standing
292494,-0.0342,0.9019,-0.4528,0.8545,-1.1597,2.3193,idle_standing
292504,-0.0399,0.9042,-0.4570,0.9155,-1.5259,2.5024,idle_standing
292514,-0.0469,0.9060,-0.4551,1.2817,-2.0752,2.8076,idle_standing
292524,-0.0513,0.9043,-0.4515,1.5869,-2.4414,3.0518,idle_standing
292534,-0.0551,0.9039,-0.4458,1.5869,-2.7466,2.9907,idle_standing
292544,-0.0590,0.9070,-0.4415,1.4038,-3.1128,2.8076,idle_standing
292564,-0.0618,0.9073,-0.4375,1.0986,-3.4180,2.2583,idle_standing
292574,-0.0625,0.9063,-0.4410,1.7700,-3.3569,2.2583,idle_standing
292584,-0.0659,0.9065,-0.4427,2.1362,-3.1738,2.1362,idle_standing
292594,-0.0695,0.9072,-0.4457,2.2583,-2.9907,1.9531,idle_standing
292604,-0.0701,0.9070,-0.4457,2.3193,-2.0142,1.1597,idle_standing
292614,-0.0649,0.9087,-0.4420,2.0142,-1.4038,0.5493,idle_standing
292624,-0.0612,0.9064,-0.4373,1.5259,-0.7324,-0.2441,idle_standing
292634,-0.0581,0.9072,-0.4347,1.1597,-0.1221,-0.8545,idle_standing
292644,-0.0547,0.9056,-0.4360,0.7324,-0.0610,-1.0376,idle_standing
292654,-0.0558,0.9050,-0.4396,0.3052,-0.1831,-1.0986,idle_standing
292664,-0.0581,0.9049,-0.4441,-0.2441,-0.7935,-1.0986,idle_standing
292674,-0.0674,0.9093,-0.4471,-0.4883,-0.7935,-0.9766,idle_standing
292684,-0.0698,0.9093,-0.4470,-0.6104,-0.9155,-0.9155,idle_standing
292694,-0.0698,0.9073,-0.4458,-0.4883,-0.6104,-1.0376,idle_standing
292704,-0.0701,0.9048,-0.4452,-0.3662,-0.1221,-1.1597,idle_standing
292714,-0.0701,0.9056,-0.4452,-0.9766,0.6104,-1.1597,idle_standing
292724,-0.0675,0.9089,-0.4325,-1.8311,1.4038,-1.2207,idle_standing
292734,-0.0615,0.9164,-0.4198,-1.8921,1.6479,-1.4038,idle_standing
292744,-0.0531,0.9152,-0.4120,-0.9155,1.6479,-1.6479,idle_standing
292754,-0.0493,0.9094,-0.4104,-0.2441,1.4038,-1.8311,idle_standing
292764,-0.0454,0.9063,-0.4106,-0.4272,1.0376,-2.0142,idle_standing
292774,-0.0361,0.9030,-0.4115,-0.9155,0.3052,-3.2349,idle_standing
292794,-0.0087,0.8586,-0.4622,-1.0376,0.3052,-5.4932,idle_standing
292804,-0.0040,0.8510,-0.4841,-2.3804,1.0986,-6.5918,idle_standing
292814,-0.0172,0.8534,-0.4855,-4.5166,2.1362,-7.3242,idle_standing
292824,-0.0308,0.8754,-0.4818,-5.1270,3.6621,-8.7891,idle_standing
292834,-0.0343,0.8973,-0.4653,-4.3335,6.5308,-11.7798,idle_standing
292844,-0.0006,0.9110,-0.4658,-3.5400,7.5684,-12.7563,idle_standing
292854,0.0044,0.9045,-0.4606,-2.6245,7.9956,-12.3901,idle_standing
292864,0.0007,0.9089,-0.4467,-0.4272,8.7280,-11.5356,idle_standing
292874,-0.0057,0.9171,-0.4423,-0.0610,8.7891,-10.3149,idle_standing
292884,-0.0098,0.9215,-0.4391,-0.3662,8.4839,-9.1553,idle_standing
292894,0.0286,0.9108,-0.4496,0.3662,8.0566,-7.8735,idle_standing
292904,0.0006,0.8950,-0.4567,1.0986,8.4229,-7.6294,idle_standing
292914,0.0034,0.8875,-0.4594,1.0986,8.4229,-6.8359,idle_standing
292924,-0.0027,0.8787,-0.4612,0.6714,7.6294,-6.1035,idle_standing
292934,-0.0012,0.8783,-0.4526,-0.1831,6.7139,-5.6763,idle_standing
292944,0.0059,0.8788,-0.4419,-1.1597,5.9204,-7.3242,idle_standing
292964,0.0215,0.9008,-0.4586,-4.0283,4.6387,-9.5215,idle_standing
292974,0.0287,0.8890,-0.4713,-4.5776,3.1738,-9.8267,idle_standing
292984,0.0374,0.8923,-0.4839,-5.3101,2.0142,-9.2773,idle_standing
292994,0.0382,0.8949,-0.4916,-5.7983,0.7935,-8.3008,idle_standing
293004,0.0363,0.8938,-0.4968,-4.3335,-1.0986,-6.6528,idle_standing
293014,0.0378,0.8871,-0.5043,-3.5400,-1.4648,-5.6763,idle_standing
293024,0.0363,0.8832,-0.5039,-2.3193,-1.0986,-5.1270,idle_standing
293034,0.0345,0.8843,-0.5001,-0.9766,-0.3662,-4.7607,idle_standing
293044,0.0355,0.8810,-0.4904,0.5493,0.9155,-4.3945,idle_standing
293054,0.0309,0.8802,-0.4747,1.7700,2.0142,-4.0894,idle_standing
293064,0.0258,0.8868,-0.4531,1.8311,3.7842,-3.7842,idle_standing
293074,0.0106,0.8901,-0.4480,0.7324,4.0894,-3.8452,idle_standing
293084,0.0010,0.8956,-0.4478,-0.8545,3.5400,-4.2114,idle_standing
293094,0.0006,0.8969,-0.4526,-2.0752,2.6855,-4.9438,idle_standing
293104,0.0033,0.8956,-0.4606,-2.6855,1.7090,-5.5542,idle_standing
293114,0.0037,0.8942,-0.4680,-2.8687,0.6714,-6.1035,idle_standing
293134,0.0077,0.8953,-0.4803,-2.6245,-0.4883,-5.3711,idle_standing
293144,0.0118,0.8986,-0.4803,-2.2583,-0.1831,-4.8218,idle_standing
293154,0.0151,0.8972,-0.4801,-0.9155,0.6104,-4.3335,idle_standing
293164,0.0186,0.8955,-0.4810,0.3052,1.2817,-4.0283,idle_standing
293174,0.0173,0.8878,-0.4767,1.8311,2.2583,-3.2959,idle_standing
293184,0.0165,0.8851,-0.4728,1.7700,2.5024,-2.8687,idle_standing
293194,0.0166,0.8856,-0.4670,1.5869,2.4414,-2.8076,idle_standing
293204,0.0134,0.8903,-0.4640,0.9766,2.3804,-2.6855,idle_standing
293214,0.0093,0.8958,-0.4628,0.4272,2.3193,-2.8076,idle_standing
293224,0.0063,0.8960,-0.4675,0.4883,2.7466,-3.4790,idle_standing
293234,0.0083,0.8910,-0.4778,1.4648,3.9062,-4.6387,idle_standing
293244,0.0242,0.8772,-0.4923,2.6245,4.8828,-5.4932,idle_standing
293254,0.0225,0.8760,-0.4928,3.1738,5.9204,-5.9814,idle_standing
293264,0.0239,0.8778,-0.4910,3.6011,6.8359,-6.2866,idle_standing
293274,0.0233,0.8811,-0.4879,4.2114,7.5073,-6.6528,idle_standing
293284,0.0181,0.8940,-0.4781,4.6997,7.9956,-6.8970,idle_standing
293294,0.0105,0.9102,-0.4597,6.2866,8.5449,-6.7749,idle_standing
293304,0.0121,0.9082,-0.4553,7.1411,8.1787,-6.5308,idle_standing
293314,0.0150,0.9027,-0.4563,7.5073,7.7515,-6.1035,idle_standing
293324,0.0232,0.8928,-0.4607,7.5073,6.8970,-5.7373,idle_standing
293334,0.0392,0.8799,-0.4679,7.1411,6.0425,-5.1270,idle_standing
293344,0.0571,0.8702,-0.4788,6.1646,4.4556,-4.0894,idle_standing
293364,0.0865,0.8684,-0.4937,5.1880,4.4556,-4.1504,idle_standing
293374,0.0892,0.8737,-0.4883,5.5542,4.2725,-3.7231,idle_standing
293384,0.0886,0.8790,-0.4818,5.4932,3.8452,-2.6855,idle_standing
293394,0.0870,0.8845,-0.4722,5.6152,2.9907,-1.5259,idle_standing
293404,0.0820,0.8873,-0.4624,5.7373,1.4648,0.1831,idle_standing
293414,0.0654,0.8842,-0.4545,5.4321,0.6714,0.6104,idle_standing
293424,0.0603,0.8774,-0.4592,4.5776,-0.0610,0.9766,idle_standing
293434,0.0582,0.8719,-0.4662,3.4790,-0.6714,0.9766,idle_standing
293444,0.0614,0.8700,-0.4742,2.8076,-0.7324,0.9766,idle_standing
293454,0.0706,0.8669,-0.4785,2.8687,-0.6104,0.9155,idle_standing
293464,0.0764,0.8716,-0.4755,3.3569,0.0610,1.5259,idle_standing
293474,0.0734,0.8789,-0.4680,3.7842,0.4883,2.2583,idle_standing
293484,0.0665,0.8859,-0.4551,3.9062,0.6104,2.8076,idle_standing
293494,0.0568,0.8926,-0.4475,3.4180,0.3052,3.2959,idle_standing
293504,0.0474,0.9009,-0.4429,2.5635,-0.4883,3.6621,idle_standing
293514,0.0385,0.9082,-0.4414,1.7700,-1.4038,4.3335,idle_standing
293534,0.0403,0.9023,-0.4585,1.7700,-4.2725,5.0659,idle_standing
293544,0.0464,0.8923,-0.4681,2.3193,-4.8218,5.4932,idle_standing
293554,0.0474,0.8832,-0.4741,2.8076,-5.1270,6.2256,idle_standing
293564,0.0438,0.8783,-0.4747,3.2349,-5.3711,6.8359,idle_standing
293574,0.0378,0.8784,-0.4728,5.1270,-4.5166,6.9580,idle_standing
293584,0.0280,0.8934,-0.4626,7.0801,-3.1128,6.5918,idle_standing
293594,0.0271,0.9020,-0.4578,9.5825,-1.3428,5.8594,idle_standing
293604,0.0287,0.9086,-0.4579,12.7563,0.4272,5.3101,idle_standing
293614,0.0354,0.9104,-0.4557,15.9302,2.2583,4.8828,idle_standing
293624,0.0438,0.9115,-0.4537,19.5313,4.4556,4.8218,idle_standing
