timestamp_ms,ax,ay,az,gx,gy,gz,label
377725,0.1439,0.9547,-0.0967,-2.4414,-6.8970,-7.1411,upstairs
377745,0.1897,0.9528,-0.0911,-3.2959,-7.4463,-7.4463,upstairs
377755,0.2076,0.9543,-0.0937,-3.4790,-8.9722,-7.7515,upstairs
377765,0.2274,0.9568,-0.0962,-3.4790,-10.9863,-8.3008,upstairs
377775,0.2443,0.9663,-0.0983,-3.6011,-13.2446,-8.7280,upstairs
377785,0.2533,0.9839,-0.1130,-5.3101,-18.0664,-9.7656,upstairs
377795,0.2480,1.0486,-0.1193,-6.4087,-20.8130,-10.1318,upstairs
377805,0.2336,1.0695,-0.1238,-6.7139,-23.4375,-10.6201,upstairs
377815,0.2201,1.0852,-0.1387,-6.8970,-26.4282,-10.9253,upstairs
377825,0.2139,1.0880,-0.1528,-7.3853,-28.9307,-11.3525,upstairs
377835,0.2084,1.0835,-0.1559,-8.1787,-30.3345,-12.1460,upstairs
377845,0.1876,1.0670,-0.0972,-8.0566,-30.6396,-13.4888,upstairs
377855,0.1692,1.0560,-0.0569,-7.5073,-30.7617,-13.9160,upstairs
377865,0.1547,1.0325,-0.0112,-5.4932,-31.2500,-14.2212,upstairs
377875,0.1400,0.9891,0.0338,-1.9531,-31.7993,-14.0381,upstairs
377885,0.1268,0.9467,0.0790,1.7090,-32.1655,-13.3057,upstairs
377895,0.1134,0.9054,0.1116,3.9062,-30.7007,-10.9863,upstairs
377915,0.0961,0.8712,0.1508,5.1880,-29.4800,-9.3384,upstairs
377925,0.1066,0.8853,0.1412,2.9907,-29.0527,-8.3008,upstairs
377935,0.1217,0.8977,0.1283,0.5493,-28.8086,-7.2632,upstairs
377945,0.1328,0.9288,0.1177,-1.7090,-27.6489,-5.3711,upstairs
377955,0.1355,0.9587,0.0985,-3.3569,-25.0854,-1.4648,upstairs
377965,0.1370,1.0182,0.0740,-3.1128,-23.7427,-0.8545,upstairs
377975,0.1212,1.0491,0.0643,-2.8076,-22.4609,0.1221,upstairs
377985,0.0973,1.0645,0.0571,-2.1362,-21.9116,0.2441,upstairs
377995,0.0768,1.0850,0.0496,-2.0142,-22.2168,0.2441,upstairs
378005,0.0614,1.0886,0.0448,-1.4038,-23.3154,-0.1221,upstairs
378015,0.0388,1.0380,0.0491,-0.2441,-23.2544,-1.1597,upstairs
378025,0.0333,1.0111,0.0470,-0.5493,-21.1182,-1.2817,upstairs
