timestamp_ms,ax,ay,az,gx,gy,gz,label
603550,0.4437,0.8964,-0.2998,-4.8218,-31.4941,41.3818,downstairs
603570,0.2795,0.7161,-0.2039,-7.8125,-47.1802,31.7993,downstairs
603580,0.2185,0.7772,-0.2083,-8.9111,-41.8701,25.5737,downstairs
603590,0.1356,0.8732,-0.2067,-7.8735,-34.3018,17.4561,downstairs
603600,0.0541,0.9603,-0.2203,-4.5776,-24.7192,8.4229,downstairs
603610,-0.0090,1.0427,-0.2509,-1.5869,-9.1553,-0.8545,downstairs
603630,-0.0262,1.1740,-0.3119,-9.3994,-0.7324,-0.9155,downstairs
603640,0.0592,1.1299,-0.3180,-11.7187,3.0518,-0.9155,downstairs
603650,0.1541,1.0614,-0.2800,-13.3057,5.2490,-0.6714,downstairs
603660,0.2311,0.9839,-0.2056,-14.7705,5.8594,-0.4272,downstairs
603670,0.2786,0.8934,-0.1326,-15.5640,7.0190,-0.6714,downstairs
603680,0.2982,0.7793,-0.0715,-15.0146,8.3008,-0.9766,downstairs
603690,0.2834,0.7740,-0.0931,-12.8174,8.9722,-1.7700,downstairs
603700,0.2648,0.7900,-0.1453,-9.6436,7.9346,-3.8452,downstairs
603710,0.2349,0.8147,-0.2026,-6.1646,4.2725,-6.0425,downstairs
603720,0.1921,0.8440,-0.2517,-4.0283,-1.4648,-7.3242,downstairs
603730,0.1128,0.8784,-0.2704,-1.9531,-10.3760,-6.9580,downstairs
603740,0.0833,0.8687,-0.2377,-0.1831,-10.8032,-5.6763,downstairs
603750,0.0582,0.8495,-0.1954,1.2817,-8.1177,-3.6011,downstairs
603760,0.0431,0.8153,-0.1632,2.1973,-3.6621,-1.2207,downstairs
603770,0.0370,0.7827,-0.1521,1.8921,1.5869,1.1597,downstairs
603780,0.0531,0.7666,-0.1567,0.6104,10.4980,3.6621,downstairs
603800,0.1299,0.7328,-0.1993,-2.4414,12.5122,2.3804,downstairs
603810,0.1436,0.7223,-0.1987,-2.1973,12.0239,1.8921,downstairs
603820,0.1414,0.7184,-0.1744,-1.8311,11.0474,2.1362,downstairs
603830,0.1278,0.7039,-0.1243,-1.3428,10.6812,3.1738,downstairs
603840,0.1147,0.6788,-0.0627,2.0142,13.7329,7.9956,downstairs
603850,0.0702,0.5939,0.0133,4.8828,15.3809,11.9019,downstairs
603860,0.0585,0.5608,0.0260,7.8125,17.3340,16.0522,downstairs
603870,0.0786,0.5459,0.0187,11.5356,22.1558,18.1885,downstairs
603880,0.0912,0.5299,-0.0280,15.9302,29.2969,16.2354,downstairs
